customer_no,Prediction,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
17654,no,58,admin.,divorced,university.degree,no,no,no,cellular,jul,mon,97,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
34033,yes,39,retired,single,basic.6y,unknown,yes,no,cellular,may,wed,466,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1
32498,no,32,admin.,married,high.school,no,yes,no,cellular,may,fri,438,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1
979,no,34,entrepreneur,married,basic.4y,no,yes,no,telephone,may,wed,474,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
31035,no,42,technician,divorced,basic.6y,no,yes,no,cellular,may,tue,221,1,999,2,failure,-1.8,92.89299999999999,-46.2,1.344,5099.1
3025,yes,26,blue-collar,single,basic.9y,no,no,no,telephone,may,wed,738,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
15736,no,37,technician,divorced,professional.course,no,no,yes,cellular,jul,mon,100,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1
35172,no,26,blue-collar,single,basic.4y,no,yes,no,cellular,may,fri,36,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1
19839,no,29,technician,single,high.school,no,no,no,cellular,aug,fri,31,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
22503,no,29,admin.,married,university.degree,no,yes,no,cellular,aug,fri,63,4,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1
36900,yes,25,admin.,married,university.degree,no,yes,no,cellular,jun,mon,457,3,999,0,nonexistent,-2.9,92.963,-40.8,1.215,5076.2
7080,no,47,admin.,married,basic.4y,no,no,no,telephone,may,thu,175,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
29413,no,40,technician,single,professional.course,no,yes,no,cellular,apr,mon,430,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
18039,no,40,housemaid,married,basic.6y,no,yes,no,cellular,jul,wed,102,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
36425,yes,30,admin.,single,university.degree,no,yes,no,cellular,jun,tue,224,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2
21286,yes,30,admin.,married,university.degree,no,no,no,cellular,aug,mon,514,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
24942,no,41,admin.,married,high.school,no,yes,no,cellular,nov,tue,62,4,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8
28236,no,25,student,single,high.school,no,no,no,cellular,apr,tue,98,2,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1
2084,no,38,services,divorced,high.school,no,no,no,telephone,may,mon,398,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
3910,no,38,admin.,divorced,high.school,no,yes,no,telephone,may,mon,114,2,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0
965,no,47,services,married,unknown,no,no,no,telephone,may,wed,216,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
38802,yes,26,admin.,married,high.school,no,yes,no,cellular,nov,fri,338,1,7,1,success,-3.4,92.649,-30.1,0.7140000000000001,5017.5
34158,yes,42,admin.,married,high.school,no,no,no,cellular,may,wed,406,5,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1
20041,no,36,admin.,married,university.degree,no,yes,no,cellular,aug,mon,258,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
33404,no,32,technician,single,university.degree,no,yes,no,cellular,may,tue,211,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1
40766,yes,34,technician,single,university.degree,no,yes,no,cellular,sep,fri,294,4,10,3,success,-1.1,94.199,-37.5,0.879,4963.6
39386,yes,64,retired,married,basic.4y,no,yes,no,cellular,mar,wed,262,2,999,0,nonexistent,-1.8,93.369,-34.8,0.634,5008.7
4182,yes,44,technician,single,professional.course,unknown,no,no,telephone,may,mon,374,6,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0
32529,no,37,unemployed,married,basic.9y,no,yes,yes,cellular,may,fri,129,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1
177,no,51,admin.,single,basic.6y,no,no,no,telephone,may,mon,303,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
39711,yes,61,blue-collar,married,basic.6y,no,yes,yes,cellular,may,fri,403,1,3,2,success,-1.8,93.876,-40.0,0.695,5008.7
10057,no,28,admin.,single,university.degree,no,no,no,telephone,jun,thu,151,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1
8054,no,44,technician,married,high.school,no,no,no,telephone,jun,mon,360,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
12852,no,42,blue-collar,married,basic.6y,unknown,no,no,cellular,jul,tue,71,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
1407,no,45,management,single,university.degree,no,no,no,telephone,may,thu,477,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
29306,no,35,admin.,single,high.school,no,no,no,cellular,apr,fri,146,2,5,2,success,-1.8,93.075,-47.1,1.405,5099.1
30175,yes,53,management,divorced,university.degree,no,yes,no,cellular,apr,thu,297,1,2,1,success,-1.8,93.075,-47.1,1.365,5099.1
4446,no,35,unemployed,married,university.degree,no,no,no,telephone,may,tue,592,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
12233,no,52,retired,divorced,professional.course,no,no,no,telephone,jul,thu,269,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.966,5228.1
6897,no,56,management,divorced,university.degree,no,yes,no,telephone,may,thu,118,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
30304,no,21,admin.,single,high.school,no,no,no,cellular,apr,thu,97,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1
26097,yes,37,management,married,university.degree,no,no,yes,cellular,nov,wed,611,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
14346,no,27,blue-collar,single,basic.9y,no,yes,no,telephone,jul,mon,111,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
12128,no,29,admin.,single,high.school,no,unknown,unknown,telephone,jun,mon,444,3,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1
10745,no,34,entrepreneur,single,professional.course,no,no,no,telephone,jun,tue,76,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
1279,no,44,technician,divorced,high.school,no,no,no,telephone,may,thu,21,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
5779,no,33,blue-collar,married,high.school,no,no,no,telephone,may,mon,333,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
19879,no,36,technician,married,university.degree,no,unknown,unknown,cellular,aug,fri,248,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
7307,no,37,services,married,high.school,unknown,yes,yes,telephone,may,thu,73,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
1056,no,44,admin.,married,high.school,no,no,no,telephone,may,wed,228,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
40710,no,30,technician,single,professional.course,no,no,no,cellular,sep,tue,275,1,999,5,failure,-1.1,94.199,-37.5,0.877,4963.6
14933,no,36,management,single,university.degree,no,yes,no,cellular,jul,wed,118,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1
17103,no,32,blue-collar,married,professional.course,no,yes,no,telephone,jul,fri,168,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
35645,no,40,admin.,single,high.school,no,yes,no,cellular,may,mon,24,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1
30530,no,38,admin.,single,university.degree,no,no,no,cellular,may,mon,190,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.354,5099.1
11704,no,43,management,married,university.degree,no,no,no,telephone,jun,fri,13,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
5186,no,32,entrepreneur,married,high.school,unknown,yes,no,telephone,may,fri,314,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
5348,no,25,self-employed,married,university.degree,no,yes,no,telephone,may,fri,274,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
14523,no,31,services,married,high.school,unknown,yes,no,cellular,jul,tue,178,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1
21512,no,40,admin.,married,university.degree,unknown,no,no,cellular,aug,tue,73,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
40878,no,32,technician,married,professional.course,no,no,no,cellular,oct,wed,691,2,14,4,failure,-1.1,94.601,-49.5,0.9590000000000001,4963.6
31449,no,54,management,divorced,university.degree,no,yes,yes,cellular,may,wed,265,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.334,5099.1
31122,no,39,blue-collar,divorced,basic.9y,unknown,yes,no,cellular,may,wed,304,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1
36772,yes,55,retired,married,high.school,no,yes,yes,cellular,jun,fri,186,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2
4656,no,33,technician,married,professional.course,no,yes,yes,telephone,may,wed,262,2,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0
36358,no,31,admin.,single,university.degree,no,no,no,cellular,jun,tue,99,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2
9103,no,60,admin.,single,high.school,no,no,no,telephone,jun,fri,118,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
40760,no,38,admin.,married,university.degree,no,no,no,cellular,sep,thu,79,2,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6
21365,no,47,blue-collar,married,basic.4y,no,yes,no,cellular,aug,mon,729,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
27717,yes,48,admin.,married,basic.6y,no,yes,no,telephone,mar,mon,382,2,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.811,5099.1
25767,no,51,entrepreneur,divorced,university.degree,no,yes,no,cellular,nov,wed,133,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
1681,no,56,admin.,single,high.school,no,no,no,telephone,may,fri,93,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
1147,no,37,technician,married,professional.course,no,yes,no,telephone,may,thu,238,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
20762,no,31,technician,single,high.school,unknown,no,no,cellular,aug,wed,104,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
18378,no,39,services,married,high.school,no,yes,no,cellular,jul,thu,68,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1
5118,no,47,admin.,single,university.degree,no,yes,yes,telephone,may,fri,139,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
21520,no,36,technician,married,university.degree,no,yes,no,cellular,aug,tue,156,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
24068,no,32,technician,married,professional.course,no,yes,no,telephone,nov,tue,399,1,999,0,nonexistent,-0.1,93.2,-42.0,4.7,5195.8
30887,yes,54,services,divorced,university.degree,no,no,no,cellular,may,tue,499,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1
20340,no,34,admin.,single,university.degree,no,no,no,cellular,aug,tue,161,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
17326,no,44,blue-collar,married,basic.9y,unknown,no,no,cellular,jul,mon,29,12,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
9958,no,56,blue-collar,married,basic.4y,no,no,no,telephone,jun,wed,133,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
31605,no,29,admin.,married,high.school,no,no,no,cellular,may,thu,329,1,6,1,success,-1.8,92.89299999999999,-46.2,1.327,5099.1
19262,no,52,technician,married,professional.course,unknown,no,no,cellular,aug,wed,219,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1
30046,no,58,retired,single,professional.course,no,yes,no,cellular,apr,wed,1288,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
29085,no,55,admin.,married,basic.4y,no,no,yes,cellular,apr,fri,106,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
13329,no,39,technician,married,professional.course,no,yes,no,cellular,jul,wed,225,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
36656,yes,46,housemaid,single,university.degree,no,yes,yes,cellular,jun,fri,324,1,3,1,success,-2.9,92.963,-40.8,1.268,5076.2
38599,yes,37,admin.,single,university.degree,no,no,no,cellular,oct,fri,416,2,999,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5
26781,no,29,services,married,basic.9y,no,yes,yes,cellular,nov,thu,142,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8
28563,no,41,services,single,high.school,no,no,no,cellular,apr,wed,134,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1
31863,no,32,admin.,married,university.degree,no,yes,yes,cellular,may,thu,178,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1
18579,no,53,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,thu,249,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1
22933,no,54,blue-collar,married,basic.4y,no,yes,yes,cellular,aug,mon,484,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
8441,no,30,admin.,single,high.school,no,yes,no,telephone,jun,tue,229,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
24393,no,42,admin.,married,unknown,no,no,no,cellular,nov,mon,657,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8
32421,no,25,blue-collar,single,basic.9y,no,yes,yes,cellular,may,fri,238,6,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1
36900,yes,25,admin.,married,university.degree,no,yes,no,cellular,jun,mon,457,3,999,0,nonexistent,-2.9,92.963,-40.8,1.215,5076.2
11732,no,30,blue-collar,single,basic.9y,unknown,no,no,telephone,jun,fri,10,8,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
5959,no,37,blue-collar,married,basic.6y,no,yes,no,telephone,may,tue,130,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
13186,yes,42,technician,married,high.school,no,yes,no,cellular,jul,wed,761,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
1450,no,32,management,single,university.degree,no,no,no,telephone,may,thu,81,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
19795,no,44,admin.,divorced,university.degree,no,no,no,cellular,aug,fri,85,6,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
31607,no,33,services,married,basic.9y,no,yes,no,cellular,may,thu,144,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1
14392,no,54,admin.,married,basic.9y,no,no,yes,cellular,jul,mon,131,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
39833,yes,29,admin.,single,university.degree,no,yes,no,telephone,jun,wed,294,2,3,1,success,-1.7,94.055,-39.8,0.715,4991.6
15181,no,26,blue-collar,single,basic.9y,no,yes,no,cellular,jul,thu,275,17,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1
13594,no,36,admin.,divorced,university.degree,unknown,no,no,telephone,jul,thu,39,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
37373,yes,58,admin.,married,university.degree,no,no,no,cellular,aug,tue,373,4,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.883,5076.2
25471,no,48,admin.,single,professional.course,no,no,no,cellular,nov,wed,207,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
39870,no,29,admin.,married,high.school,no,unknown,unknown,cellular,jun,tue,238,6,3,3,success,-1.7,94.055,-39.8,0.723,4991.6
34317,yes,26,management,single,university.degree,no,yes,no,cellular,may,thu,119,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.266,5099.1
4557,no,48,blue-collar,married,basic.4y,unknown,no,no,telephone,may,tue,70,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
20983,no,34,technician,married,high.school,no,yes,no,cellular,aug,thu,221,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1
31166,no,45,unemployed,divorced,high.school,no,yes,yes,cellular,may,wed,274,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1
17230,no,30,technician,married,high.school,no,no,no,cellular,jul,fri,1161,26,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
35920,yes,54,management,married,university.degree,no,no,no,cellular,may,mon,397,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.264,5099.1
34719,no,31,blue-collar,married,professional.course,no,yes,no,cellular,may,thu,303,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.266,5099.1
23993,no,60,admin.,married,university.degree,no,no,no,cellular,aug,fri,515,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
18000,no,60,blue-collar,divorced,basic.4y,unknown,no,no,cellular,jul,wed,105,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
39665,yes,28,admin.,single,high.school,no,yes,no,cellular,may,thu,457,2,999,1,failure,-1.8,93.876,-40.0,0.6829999999999999,5008.7
5979,no,36,management,married,university.degree,no,yes,no,telephone,may,tue,133,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
21460,no,31,admin.,single,university.degree,unknown,no,no,cellular,aug,tue,359,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
23460,yes,33,admin.,married,university.degree,no,no,no,cellular,aug,wed,787,9,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1
21406,no,46,blue-collar,married,basic.6y,no,yes,yes,cellular,aug,tue,133,12,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
25286,no,48,technician,married,university.degree,no,no,no,cellular,nov,tue,373,4,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8
14235,no,26,student,single,university.degree,no,yes,no,cellular,jul,mon,134,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
6824,no,26,blue-collar,single,basic.9y,unknown,yes,no,telephone,may,wed,335,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
24907,yes,30,technician,married,professional.course,no,yes,no,cellular,nov,tue,613,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8
3781,no,36,services,single,basic.9y,no,yes,no,telephone,may,fri,337,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
9388,no,33,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,fri,113,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
2057,no,34,management,married,university.degree,unknown,no,no,telephone,may,mon,102,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
17234,no,56,admin.,married,university.degree,no,yes,yes,cellular,jul,fri,374,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
15878,no,44,management,single,high.school,no,no,no,cellular,jul,mon,312,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1
10888,no,51,blue-collar,divorced,unknown,unknown,no,no,telephone,jun,wed,220,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1
9423,no,44,admin.,divorced,university.degree,no,yes,no,telephone,jun,fri,25,6,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
35124,no,37,services,married,high.school,no,yes,no,cellular,may,fri,81,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.25,5099.1
36461,yes,31,management,married,university.degree,no,yes,no,cellular,jun,tue,305,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2
37322,no,31,admin.,single,university.degree,no,no,no,cellular,aug,tue,157,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.883,5076.2
3018,no,39,blue-collar,divorced,unknown,no,no,no,telephone,may,wed,302,10,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
33117,no,34,admin.,divorced,university.degree,no,yes,no,cellular,may,tue,14,5,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1
13171,no,48,blue-collar,married,basic.4y,no,no,no,cellular,jul,wed,128,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
7127,no,31,housemaid,married,high.school,no,no,no,telephone,may,thu,480,10,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
8169,no,58,retired,married,basic.4y,no,yes,no,telephone,jun,tue,159,4,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
31886,no,36,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,115,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1
10330,no,41,blue-collar,married,basic.9y,no,no,no,telephone,jun,mon,644,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1
23789,no,53,self-employed,married,university.degree,no,no,no,cellular,aug,fri,59,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
10531,no,47,services,divorced,high.school,no,no,no,telephone,jun,tue,115,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
38558,yes,34,admin.,married,university.degree,no,no,no,cellular,oct,thu,401,1,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5
7034,no,38,self-employed,married,unknown,no,yes,no,telephone,may,thu,118,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
27989,no,46,retired,married,basic.6y,unknown,yes,no,cellular,apr,wed,525,2,999,0,nonexistent,-1.8,93.075,-47.1,1.4980000000000002,5099.1
31824,no,37,blue-collar,single,university.degree,unknown,no,no,cellular,may,thu,159,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1
13808,no,49,management,divorced,university.degree,no,no,no,cellular,jul,thu,144,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
8835,no,58,housemaid,married,basic.4y,no,yes,no,telephone,jun,thu,190,1,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1
21986,no,52,blue-collar,married,basic.9y,no,unknown,unknown,cellular,aug,wed,70,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1
10586,no,45,technician,married,university.degree,no,yes,no,telephone,jun,tue,189,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
5034,no,28,services,married,high.school,unknown,yes,no,telephone,may,wed,322,2,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0
19101,no,33,technician,married,university.degree,no,yes,no,cellular,aug,tue,316,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
22025,no,43,admin.,married,university.degree,no,no,no,cellular,aug,wed,420,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1
18678,no,33,technician,single,university.degree,no,no,no,cellular,jul,thu,58,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1
28983,no,38,technician,single,university.degree,no,yes,no,cellular,apr,fri,31,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1
24902,yes,30,technician,single,professional.course,no,no,yes,cellular,nov,tue,835,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8
35154,no,31,admin.,single,high.school,no,no,no,cellular,may,fri,80,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1
32334,no,42,blue-collar,married,basic.4y,unknown,no,no,cellular,may,fri,306,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1
5324,no,39,blue-collar,single,professional.course,no,no,no,telephone,may,fri,128,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
22066,no,56,self-employed,married,basic.9y,no,yes,no,telephone,aug,wed,41,7,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1
39680,yes,52,management,married,university.degree,no,yes,no,cellular,may,fri,787,3,3,3,success,-1.8,93.876,-40.0,0.684,5008.7
15359,no,32,services,married,high.school,no,yes,no,cellular,jul,fri,91,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1
6535,no,51,admin.,divorced,university.degree,no,yes,no,telephone,may,wed,72,18,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
17581,no,47,services,divorced,high.school,no,yes,no,cellular,jul,mon,192,19,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
4224,no,54,technician,divorced,professional.course,no,no,no,telephone,may,tue,182,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
9821,no,48,services,married,high.school,unknown,yes,no,telephone,jun,wed,327,9,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
9658,no,58,technician,married,basic.4y,no,no,no,telephone,jun,mon,317,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
22027,yes,39,housemaid,married,basic.4y,no,no,no,cellular,aug,wed,975,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1
16355,no,30,management,married,university.degree,no,yes,no,cellular,jul,wed,217,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
17348,no,44,services,divorced,high.school,no,no,no,cellular,jul,mon,119,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
3837,no,36,technician,married,basic.9y,no,no,no,telephone,may,fri,476,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
3217,no,44,blue-collar,married,basic.6y,unknown,no,no,telephone,may,thu,236,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
5805,no,31,admin.,single,high.school,no,yes,no,telephone,may,mon,100,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
4622,no,33,admin.,divorced,high.school,no,no,no,telephone,may,tue,190,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
13856,no,24,student,single,basic.4y,no,unknown,unknown,cellular,jul,fri,230,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
4655,no,55,admin.,married,high.school,no,yes,yes,telephone,may,wed,692,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0
24555,no,55,admin.,divorced,high.school,no,yes,no,cellular,nov,mon,179,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8
32635,no,32,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,207,7,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1
7560,no,48,self-employed,married,high.school,unknown,yes,no,telephone,may,fri,171,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
24489,no,42,blue-collar,divorced,basic.9y,no,yes,no,cellular,nov,mon,191,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8
15134,no,34,admin.,unknown,university.degree,no,yes,no,cellular,jul,thu,243,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1
36927,no,47,admin.,married,university.degree,no,yes,yes,cellular,jun,tue,140,1,999,0,nonexistent,-2.9,92.963,-40.8,1.206,5076.2
14270,no,31,blue-collar,divorced,basic.6y,no,yes,no,cellular,jul,mon,85,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
5879,no,38,services,married,high.school,no,no,no,telephone,may,mon,219,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
